,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,Complain,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,Age
1019,4436,1976,PG,Single,20180.0,20-02-2013,27,0,0,137,0,8,39
1020,5287,1973,PG,relationship,34961.0,19-06-2014,77,0,1,79,0,10,42
1021,2445,1974,PG,relationship,28440.0,07-07-2013,87,0,1,63,0,6,41
1022,6059,1953,PG,relationship,64504.0,04-03-2013,81,0,3,1314,1,25,62
1023,4550,1966,PG,relationship,33564.0,24-06-2014,51,0,1,71,0,6,49
1024,4240,1978,PG,relationship,17345.0,03-11-2012,79,0,1,58,0,7,37
1025,8911,1967,PG,relationship,56320.0,08-04-2013,11,0,1,702,0,21,48
1026,3706,1978,PG,Single,28647.0,21-08-2013,54,0,1,94,2,7,37
1027,3628,1987,UG,Single,15038.0,29-01-2013,93,0,1,80,0,7,28
1028,10175,1958,PG,Single,32173.0,01-08-2013,0,0,1,22,0,5,57
1029,8985,1964,PG,relationship,68316.0,04-11-2012,54,0,1,1211,0,32,51
1030,5204,1971,PG,relationship,74538.0,29-06-2013,21,0,0,1461,2,22,44
1031,9220,1971,PG,Single,91700.0,17-01-2013,58,0,0,1968,1,20,44
1032,9888,1969,PG,relationship,68695.0,25-06-2014,3,0,0,1091,0,16,46
1033,5263,1977,PG,relationship,31056.0,22-01-2013,99,0,1,55,0,5,38
1034,1020,1973,PG,relationship,79593.0,12-05-2014,70,0,0,1366,1,19,42
1035,9503,1980,PG,Single,28071.0,29-08-2012,65,0,0,313,0,13,35
1036,10613,1958,PG,relationship,37334.0,26-02-2014,44,0,2,62,0,11,57
1037,67,1972,PG,Single,46423.0,18-09-2013,6,0,2,92,0,9,43
1038,6019,1971,PG,relationship,37126.0,30-03-2014,9,0,1,72,2,6,44
1039,5863,1953,PG,relationship,47703.0,29-05-2013,95,0,1,655,0,21,62
1040,3717,1959,PG,relationship,61180.0,23-04-2014,70,0,1,704,1,18,56
1041,6730,1954,PG,relationship,38998.0,03-11-2012,92,1,2,54,0,8,61
1042,10749,1991,PG,Single,8028.0,18-09-2012,62,0,0,178,0,16,24
1043,4998,1962,PG,relationship,76081.0,23-05-2014,85,0,0,1033,1,14,53
1044,6287,1986,PG,relationship,34728.0,30-07-2013,2,0,1,36,1,5,29
1045,5985,1965,PG,Single,33168.0,13-10-2012,0,0,1,122,0,10,50
1046,4754,1966,PG,relationship,33585.0,25-09-2013,91,0,1,122,0,7,49
1047,4002,1960,PG,relationship,77037.0,13-10-2013,3,0,1,1123,0,27,55
1048,8870,1984,PG,relationship,35196.0,13-11-2012,68,0,1,497,1,18,31
1049,966,1966,PG,relationship,44529.0,05-07-2013,98,0,1,691,1,25,49
1050,4767,1965,PG,relationship,70924.0,07-04-2014,41,0,0,1363,1,20,50
1051,9725,1966,PG,relationship,28764.0,05-06-2014,16,0,2,12,1,4,49
1052,4475,1949,PG,relationship,69098.0,16-02-2013,82,0,0,2440,0,25,66
1053,5740,1970,PG,Single,25959.0,14-02-2013,1,0,2,56,1,7,45
1054,5731,1983,PG,relationship,27100.0,05-04-2013,64,0,1,37,0,5,32
1055,7290,1985,PG,Single,70596.0,05-10-2012,68,0,0,968,0,21,30
1056,3846,1974,PG,relationship,42557.0,29-08-2012,98,0,1,270,0,15,41
1057,8104,1951,PG,relationship,53312.0,09-08-2013,32,0,0,278,0,12,64
1058,4507,1952,PG,Single,72228.0,27-11-2012,87,0,0,1250,0,22,63
1059,11013,1987,PG,relationship,67605.0,31-03-2013,84,0,0,938,0,17,28
1060,4491,1949,PG,relationship,62845.0,01-10-2012,3,0,2,1178,1,28,66
1061,3759,1958,PG,relationship,65196.0,25-07-2013,34,0,2,1155,1,26,57
1062,1162,1987,PG,Single,42000.0,10-01-2013,23,0,0,653,1,20,28
1063,2055,1973,PG,Single,35860.0,19-05-2014,37,0,2,49,1,6,42
1064,10766,1964,PG,relationship,65526.0,11-04-2014,22,0,1,506,0,17,51
1065,4415,1961,PG,relationship,16860.0,12-09-2012,19,0,2,38,0,8,54
1066,3005,1992,PG,Single,83528.0,01-05-2014,7,0,0,1650,3,23,23
1067,2223,1965,PG,Single,64176.0,03-08-2012,52,0,1,1826,0,33,50
1068,4817,1956,PG,Single,22304.0,04-08-2012,91,0,0,18,0,4,59
1069,2875,1978,PG,relationship,67023.0,04-03-2014,93,1,0,906,0,24,37
1070,10536,1971,PG,relationship,32892.0,25-05-2014,78,0,1,46,0,8,44
1071,11112,1966,PG,relationship,70713.0,03-12-2012,23,0,1,1477,0,25,49
1072,3807,1955,PG,relationship,59925.0,30-11-2012,83,0,1,766,0,23,60
1073,9197,1953,PG,relationship,39722.0,24-02-2014,92,0,1,47,0,7,62
1074,10832,1958,PG,relationship,46610.0,18-07-2013,4,0,0,467,0,14,57
1075,6421,1961,PG,relationship,88347.0,03-07-2013,32,0,0,2116,1,21,54
1076,4207,1981,PG,relationship,87171.0,01-05-2013,27,0,0,1298,2,25,34
1077,577,1976,PG,relationship,26907.0,20-08-2013,10,0,2,22,0,6,39
1078,10855,1968,PG,Single,50014.0,22-01-2014,9,0,1,396,0,15,47
1079,3081,1978,PG,relationship,41014.0,22-04-2013,65,0,1,20,0,4,37
1080,3535,1965,PG,Single,66294.0,17-03-2014,68,0,0,967,0,13,50
1081,247,1971,PG,relationship,36715.0,17-11-2012,16,0,1,357,1,19,44
1082,8707,1956,PG,relationship,79456.0,22-08-2012,12,0,0,1401,1,16,59
1083,9523,1982,PG,relationship,40479.0,17-08-2013,95,0,1,15,0,4,33
1084,6072,1970,PG,Single,75345.0,02-02-2013,16,0,0,2087,2,20,45
1085,6295,1977,PG,relationship,54233.0,04-02-2013,46,0,1,981,0,26,38
1086,10914,1970,PG,Single,24163.0,12-10-2013,3,0,2,17,0,6,45
1087,1509,1958,PG,relationship,84460.0,04-01-2013,80,0,0,523,5,22,57
1088,5577,1983,PG,relationship,43776.0,03-05-2014,77,0,1,23,0,4,32
1089,7348,1958,PG,Single,71691.0,17-03-2014,0,0,0,1192,1,17,57
1090,1127,1973,PG,relationship,85844.0,29-05-2014,62,0,0,1958,1,20,42
1091,1833,1974,PG,Single,39190.0,26-04-2014,91,0,1,133,0,9,41
1092,4944,1959,PG,relationship,71367.0,23-08-2013,24,0,0,777,0,17,56
1093,9080,1972,PG,Single,38578.0,22-06-2013,2,0,2,73,0,9,43
1094,6466,1965,PG,relationship,57236.0,12-03-2014,22,0,2,121,0,10,50
1095,9964,1979,PG,Single,61825.0,07-08-2013,56,0,1,424,0,15,36
1096,4790,1958,PG,Single,79803.0,02-06-2014,54,0,1,868,0,13,57
1097,10245,1986,PG,Single,80910.0,31-10-2012,71,0,0,756,0,15,29
1098,1109,1982,PG,relationship,27590.0,23-04-2013,38,0,1,12,0,4,33
1099,6001,1979,PG,relationship,56775.0,02-01-2013,62,0,1,937,0,25,36
1100,5538,1975,PG,Single,83829.0,08-10-2013,78,0,0,1862,4,17,40
1101,10552,1979,PG,relationship,54210.0,20-05-2013,18,0,1,367,0,14,36
1102,1545,1986,PG,relationship,38508.0,02-08-2013,95,0,1,443,0,20,29
1103,7409,1970,PG,relationship,53187.0,26-10-2013,66,0,1,267,0,13,45
1104,4444,1972,PG,relationship,30023.0,24-03-2014,28,0,1,61,0,6,43
1105,146,1960,PG,Single,76045.0,15-11-2013,78,0,0,1323,1,21,55
1106,6271,1952,PG,relationship,50870.0,19-06-2014,13,0,1,63,0,6,63
1107,10065,1970,PG,relationship,15315.0,03-08-2013,27,0,0,64,0,8,45
1108,4741,1974,PG,relationship,65463.0,30-01-2014,17,0,1,562,1,19,41
1109,246,1965,PG,relationship,66480.0,31-05-2014,71,0,2,312,0,19,50
1110,375,1954,PG,Single,76773.0,25-02-2013,79,0,0,1156,0,16,61
1111,1524,1983,PG,Single,81698.0,01-03-2013,1,0,0,1104,2,16,32
1112,10022,1973,PG,Single,54466.0,09-02-2014,78,0,2,16,0,4,42
1113,7451,1960,PG,Single,98777.0,17-02-2014,23,0,0,2008,1,19,55
1114,11010,1984,PG,Single,16269.0,30-08-2013,75,0,1,44,0,9,31
1115,4356,1971,PG,relationship,71819.0,28-08-2013,70,0,1,1574,2,14,44
1116,3885,1983,PG,relationship,33569.0,16-10-2013,10,0,1,63,2,5,32
1117,1175,1983,PG,relationship,36262.0,20-09-2013,24,0,0,426,2,12,32
1118,880,1966,UG,relationship,22634.0,16-01-2013,47,0,0,96,0,6,49
1119,2320,1978,PG,relationship,47025.0,12-09-2013,98,0,1,635,0,23,37
1120,850,1968,PG,Single,70566.0,06-10-2013,4,0,1,757,0,22,47
1121,4713,1979,PG,relationship,31605.0,22-11-2012,15,0,1,125,0,9,36
1122,675,1973,PG,Single,52034.0,17-05-2013,67,0,2,332,0,16,42
1123,5025,1979,PG,Single,48526.0,24-12-2013,32,0,1,135,0,8,36
1124,2308,1954,PG,relationship,46734.0,18-11-2012,40,0,1,330,0,14,61
1125,5995,1962,PG,Single,39552.0,18-12-2012,54,0,2,384,1,20,53
1126,6749,1966,PG,Single,86358.0,08-08-2012,78,0,2,1722,0,18,49
1127,1010,1977,PG,relationship,46931.0,24-04-2014,94,0,3,78,0,7,38
1128,8977,1985,UG,Single,16581.0,12-01-2013,51,0,0,24,0,4,30
1129,4756,1952,PG,Single,63998.0,20-12-2013,42,0,0,1168,1,25,63
1130,3412,1951,PG,relationship,67381.0,15-01-2013,67,0,1,957,1,17,64
1131,606,1967,PG,Single,25930.0,10-10-2013,87,0,2,15,0,4,48
1132,5961,1978,PG,relationship,42693.0,07-06-2014,29,0,1,57,0,5,37
1133,2975,1976,PG,relationship,85606.0,12-11-2012,89,0,1,1956,1,24,39
1134,2894,1985,PG,Single,72903.0,29-10-2013,74,0,0,2013,4,21,30
1135,7613,1974,PG,relationship,49669.0,24-05-2014,97,0,1,326,0,14,41
1136,10542,1968,PG,relationship,36778.0,05-08-2012,63,0,2,77,0,9,47
1137,8015,1962,PG,Single,85696.0,03-05-2013,88,0,0,1313,1,20,53
1138,10617,1989,PG,Single,10979.0,22-05-2014,34,0,0,30,0,8,26
1139,11166,1961,PG,relationship,49678.0,02-02-2013,81,0,1,315,0,14,54
1140,849,1953,PG,relationship,56129.0,20-06-2013,65,0,1,660,0,22,62
1141,523,1989,PG,relationship,37155.0,31-01-2013,51,0,1,74,0,7,26
1142,4066,1978,PG,Single,21282.0,11-05-2014,76,0,1,46,0,7,37
1143,8414,1962,PG,Single,33419.0,17-08-2013,76,0,1,86,0,8,53
1144,819,1945,PG,Single,63285.0,05-11-2013,84,0,0,1103,0,25,70
1145,4961,1974,PG,relationship,21255.0,21-01-2014,56,0,1,61,0,11,41
1146,749,1981,PG,relationship,42162.0,19-11-2013,31,0,1,145,2,9,34
1147,5430,1956,PG,relationship,54450.0,14-09-2012,0,0,2,684,0,31,59
1148,7755,1954,PG,relationship,57744.0,12-11-2013,91,0,1,411,0,16,61
1149,10525,1986,PG,Single,26576.0,13-10-2012,40,0,1,27,2,4,29
1150,1453,1943,PG,Single,57513.0,06-07-2013,59,0,0,1060,0,27,72
1151,8310,1964,PG,relationship,68142.0,29-08-2012,96,0,1,1459,0,24,51
1152,10710,1979,PG,relationship,7500.0,29-08-2012,61,0,1,18,0,4,36
1153,5031,1974,PG,relationship,83145.0,22-09-2012,14,0,0,1833,2,26,41
1154,2613,1960,PG,relationship,54197.0,03-04-2014,16,0,1,237,0,12,55
1155,213,1963,PG,Single,23091.0,28-05-2014,98,0,2,48,0,10,52
1156,967,1976,PG,relationship,46049.0,21-07-2013,11,0,2,515,1,26,39
1157,1077,1974,PG,relationship,56715.0,05-12-2012,52,0,0,1020,0,15,41
1158,7959,1961,PG,relationship,79410.0,29-05-2014,19,0,0,1370,0,11,54
1159,640,1951,PG,relationship,57304.0,11-03-2013,61,0,1,1026,0,25,64
1160,4252,1965,PG,relationship,44375.0,23-03-2014,73,0,1,301,0,12,50
1161,8432,1956,PG,relationship,54450.0,14-09-2012,0,0,2,684,0,31,59
1162,6218,1965,PG,relationship,59594.0,20-10-2012,74,0,1,499,1,17,50
1163,6905,1994,PG,relationship,80685.0,22-08-2012,55,0,0,1004,0,21,21
1164,5922,1974,PG,relationship,40344.0,13-10-2013,48,0,1,218,0,12,41
1165,3598,1972,PG,relationship,62710.0,23-05-2013,53,0,1,606,0,22,43
1166,6116,1968,PG,relationship,48985.0,05-07-2013,13,0,1,75,0,6,47
1167,6263,1968,PG,relationship,35322.0,22-08-2012,34,0,3,106,0,9,47
1168,10486,1948,PG,relationship,77142.0,29-05-2013,54,0,0,990,0,17,67
1169,2410,1969,PG,Single,81657.0,22-01-2014,69,0,0,1097,0,16,46
1170,193,1996,UG,relationship,14421.0,17-02-2014,81,0,0,16,1,4,19
1171,3363,1974,PG,relationship,20130.0,17-03-2014,99,0,0,34,0,5,41
1172,8278,1990,PG,relationship,74214.0,26-08-2012,3,0,0,1711,0,16,25
1173,10660,1957,PG,relationship,66726.0,12-01-2014,61,0,2,438,1,17,58
1174,8686,1979,UG,relationship,23724.0,08-01-2013,65,0,1,75,0,7,36
1175,1604,1960,PG,relationship,47353.0,13-11-2013,93,0,1,225,0,13,55
1176,5907,1952,PG,relationship,33444.0,03-11-2012,24,0,2,18,0,4,63
1177,10669,1981,PG,relationship,54386.0,17-05-2013,8,0,1,470,0,17,34
1178,2918,1981,PG,Single,28510.0,13-04-2013,72,0,2,91,0,9,34
1179,5735,1991,PG,Single,90638.0,13-02-2014,29,0,0,2525,1,18,24
1180,359,1950,PG,relationship,48070.0,13-01-2013,33,1,1,504,0,19,65
1181,8387,1957,PG,relationship,43140.0,05-01-2013,68,0,1,235,0,11,58
1182,1829,1961,PG,Single,54959.0,19-01-2013,55,0,1,1232,2,21,54
1183,3839,1958,UG,Single,15056.0,03-05-2013,76,0,2,88,0,12,57
1184,9392,1971,PG,Single,26954.0,08-05-2014,17,0,1,17,0,4,44
1185,2292,1985,PG,Single,22327.0,02-08-2013,94,0,1,24,0,5,30
1186,10466,1965,PG,relationship,44393.0,22-08-2013,86,0,2,60,0,7,50
1187,9855,1952,PG,Single,62000.0,25-08-2013,25,0,1,1020,1,26,63
1188,4088,1962,PG,relationship,31497.0,06-12-2012,22,0,1,155,0,10,53
1189,5231,1974,PG,relationship,45894.0,27-02-2014,15,0,2,51,0,5,41
1190,590,1970,PG,Single,78579.0,22-12-2012,35,0,0,1812,1,16,45
1191,8732,1969,PG,Single,67369.0,17-11-2012,81,0,1,1461,3,25,46
1192,2315,1960,PG,Single,58401.0,20-04-2014,55,0,1,96,0,6,55
1193,3515,1952,PG,Single,62307.0,17-02-2014,94,0,1,160,0,9,63
1194,2245,1969,PG,relationship,43641.0,22-04-2013,50,0,2,139,0,10,46
1195,6283,1968,PG,Single,63841.0,21-04-2013,64,0,1,908,0,22,47
1196,2246,1965,PG,relationship,46891.0,01-09-2013,91,0,1,183,0,8,50
1197,6606,1969,PG,relationship,70091.0,31-03-2013,11,0,1,1161,1,19,46
1198,5545,1972,PG,relationship,78075.0,05-04-2014,72,0,0,988,0,14,43
1199,7342,1961,PG,Single,59184.0,09-09-2012,6,0,1,1072,0,27,54
1200,837,1977,PG,relationship,54809.0,11-09-2013,0,0,2,174,0,12,38
1201,9500,1959,PG,relationship,58113.0,25-01-2013,66,1,1,758,0,22,56
1202,3602,1958,PG,relationship,51412.0,31-12-2013,42,0,1,195,0,11,57
1203,234,1979,PG,Single,15287.0,10-10-2012,60,0,1,31,2,6,36
1204,2995,1957,PG,relationship,66636.0,17-08-2013,64,0,0,1084,0,17,58
1205,1118,1956,PG,relationship,50965.0,20-02-2013,87,0,1,685,1,22,59
1206,7789,1965,PG,relationship,84618.0,22-11-2013,96,0,0,1672,1,26,50
1207,3068,1990,PG,relationship,18351.0,29-10-2013,1,0,0,43,0,6,25
1208,8955,1957,PG,relationship,40451.0,16-02-2014,54,0,2,49,1,5,58
1209,945,1965,PG,relationship,36317.0,22-05-2013,53,0,1,133,0,9,50
1210,5644,1957,PG,relationship,42213.0,12-10-2013,96,0,1,363,1,15,58
1211,7192,1955,PG,relationship,65748.0,15-04-2013,58,1,1,545,0,18,60
1212,2324,1972,PG,relationship,77044.0,27-10-2013,12,0,1,1065,1,31,43
1213,697,1969,PG,relationship,74918.0,12-03-2013,78,0,0,2047,1,21,46
1214,3439,1972,PG,relationship,56721.0,31-10-2012,64,0,2,296,0,15,43
1215,1506,1975,PG,Single,42160.0,28-06-2013,26,0,2,140,1,11,40
1216,232,1965,PG,Single,61559.0,17-07-2013,8,0,1,530,0,17,50
1217,8876,1963,PG,relationship,33629.0,08-08-2012,49,0,2,152,0,13,52
1218,4500,1991,PG,relationship,68682.0,06-10-2013,56,0,0,1598,0,24,24
1219,9739,1963,PG,Single,34377.0,19-01-2013,55,0,1,114,0,8,52
1220,10395,1986,UG,Single,8940.0,22-08-2012,25,0,1,101,0,10,29
1221,1176,1973,PG,relationship,26228.0,22-09-2013,50,0,1,25,0,4,42
1222,1627,1957,PG,Single,77297.0,26-01-2013,84,0,0,789,1,22,58
1223,938,1981,PG,relationship,40211.0,30-07-2013,30,0,2,87,1,7,34
1224,2740,1958,PG,Single,33438.0,22-09-2013,81,0,2,90,0,11,57
1225,257,1959,PG,relationship,75032.0,28-04-2013,74,0,1,1215,0,20,56
1226,4058,1955,PG,Single,61284.0,12-10-2013,76,0,0,811,1,22,60
1227,7736,1986,PG,relationship,22518.0,22-10-2012,36,0,1,61,2,7,29
1228,8210,1975,PG,relationship,54730.0,15-08-2013,64,0,1,405,0,18,40
1229,833,1955,PG,relationship,38452.0,30-03-2014,62,0,2,72,0,9,60
1230,6230,1971,PG,Single,44421.0,15-02-2013,53,0,2,189,0,14,44
1231,7325,1986,PG,relationship,38197.0,29-06-2013,86,0,1,40,0,5,29
1232,1307,1978,PG,Single,41986.0,09-02-2014,15,0,1,63,0,10,37
1233,1502,1983,PG,relationship,28427.0,21-03-2013,67,0,1,52,0,7,32
1234,6211,1976,PG,relationship,37395.0,02-05-2014,47,0,1,39,0,5,39
1235,843,1971,PG,relationship,64722.0,26-05-2014,47,0,1,805,0,25,44
1236,4174,1956,PG,relationship,55249.0,17-04-2014,81,0,1,130,0,8,59
1237,9757,1972,PG,relationship,84906.0,04-10-2013,98,0,0,1631,3,24,43
1238,6918,1989,PG,relationship,28691.0,04-07-2013,56,0,1,34,0,5,26
1239,286,1952,PG,Single,44213.0,29-11-2013,48,0,2,152,0,12,63
1240,11086,1984,UG,Single,25707.0,18-01-2014,18,0,1,21,0,5,31
1241,1921,1967,PG,relationship,59062.0,03-10-2013,74,0,3,71,0,7,48
1242,4138,1962,PG,Single,76624.0,24-05-2014,68,0,1,899,1,23,53
1243,7718,1947,PG,relationship,66000.0,20-04-2014,36,0,0,711,0,10,68
1244,1291,1978,PG,relationship,27683.0,04-08-2012,90,0,1,351,0,16,37
1245,6862,1971,PG,Single,1730.0,18-05-2014,65,0,0,8,0,15,44
1246,4136,1992,UG,Single,7500.0,03-12-2012,63,0,1,119,0,11,23
1247,803,1968,PG,relationship,40521.0,05-04-2013,82,0,2,21,0,4,47
1248,4298,1973,PG,relationship,20427.0,24-03-2014,63,0,1,10,0,4,42
1249,10833,1975,PG,relationship,65106.0,24-05-2014,55,0,1,973,1,27,40
1250,9606,1965,PG,relationship,69969.0,27-08-2013,64,0,0,1536,3,13,50
1251,8534,1952,PG,relationship,67433.0,16-07-2013,51,0,2,992,1,28,63
1252,5153,1967,PG,relationship,77766.0,22-02-2013,97,0,1,1529,2,34,48
1253,961,1972,PG,relationship,74716.0,12-09-2013,92,0,1,860,0,17,43
1254,5011,1963,PG,Single,68118.0,18-10-2013,51,0,1,928,0,23,52
1255,6653,1970,PG,relationship,55158.0,30-07-2012,72,0,2,418,1,18,45
1256,9094,1955,PG,relationship,62972.0,03-08-2012,39,0,1,587,1,16,60
1257,810,1975,PG,relationship,74190.0,12-05-2014,49,0,1,641,0,19,40
1258,5493,1976,PG,relationship,39356.0,19-03-2014,21,0,2,23,1,4,39
1259,2147,1969,PG,relationship,76653.0,16-08-2013,91,0,0,2279,2,23,46
1260,5107,1973,PG,Single,35860.0,19-05-2014,37,0,2,49,1,6,42
1261,3979,1983,PG,Single,90687.0,22-05-2013,98,0,0,1779,2,17,32
1262,6049,1982,PG,relationship,73450.0,05-12-2013,85,0,0,1804,2,27,33
1263,8147,1960,PG,relationship,31454.0,06-07-2013,40,0,2,48,0,8,55
1264,1857,1952,PG,Single,47139.0,06-03-2014,2,0,2,83,1,7,63
1265,3910,1975,PG,Single,83829.0,08-10-2013,78,0,0,1862,4,17,40
1266,5207,1963,PG,relationship,53378.0,24-09-2012,41,0,2,793,1,29,52
1267,11114,1970,PG,relationship,19656.0,08-02-2013,94,0,1,84,0,9,45
1268,5429,1948,PG,relationship,45579.0,20-08-2013,10,0,1,183,0,10,67
1269,9400,1958,PG,Single,85485.0,21-06-2014,73,0,0,1383,0,19,57
1270,1740,1944,PG,relationship,55956.0,07-04-2014,22,0,0,999,1,16,71
1271,7488,1963,PG,Single,64191.0,22-01-2013,30,0,1,825,0,24,52
1272,195,1972,PG,Single,38808.0,26-08-2012,21,0,1,246,2,14,43
1273,635,1966,PG,relationship,57183.0,19-03-2013,51,0,2,610,0,25,49
1274,7527,1968,PG,Single,23748.0,21-11-2012,97,0,1,76,0,9,47
1275,10319,1971,PG,relationship,66303.0,26-02-2013,56,0,1,1286,1,22,44
1276,2296,1975,PG,relationship,37368.0,16-12-2013,4,0,1,30,1,4,40
1277,10637,1964,PG,relationship,40800.0,01-01-2013,77,1,3,99,0,8,51
1278,2931,1978,PG,Single,71847.0,21-09-2012,95,0,0,1192,1,22,37
1279,907,1975,PG,relationship,46149.0,29-11-2013,36,0,1,362,0,18,40
1280,3698,1983,PG,relationship,78687.0,09-08-2012,13,0,0,2130,2,19,32
1281,9516,1971,PG,Single,49118.0,18-08-2012,90,0,0,1229,3,28,44
1282,679,1957,PG,relationship,37633.0,20-09-2012,49,0,2,38,0,6,58
1283,7384,1951,PG,relationship,39767.0,21-07-2013,18,0,0,485,0,17,64
1284,5043,1951,UG,relationship,26997.0,05-11-2012,89,0,0,434,0,13,64
1285,5267,1970,PG,Single,33986.0,14-03-2013,43,0,1,44,0,5,45
1286,339,1972,PG,relationship,57091.0,23-11-2012,82,0,1,496,2,18,43
1287,2516,1969,PG,relationship,46831.0,08-06-2013,84,0,2,78,0,7,46
1288,9010,1972,PG,relationship,83151.0,10-02-2013,80,0,0,2346,4,23,43
1289,378,1971,PG,relationship,52531.0,30-12-2012,68,0,0,794,0,21,44
1290,4808,1956,PG,relationship,15759.0,05-09-2013,12,0,0,17,0,4,59
1291,5068,1971,PG,Single,22804.0,31-07-2013,75,0,1,26,0,5,44
1292,7628,1973,PG,relationship,43050.0,18-03-2014,10,0,1,76,0,8,42
1293,7128,1977,PG,Single,42997.0,07-12-2013,91,0,2,15,0,4,38
1294,2811,1963,PG,Single,48918.0,12-04-2014,21,0,2,62,0,7,52
1295,3551,1954,PG,relationship,60033.0,29-03-2014,28,0,1,198,0,10,61
1296,1663,1978,PG,relationship,34043.0,25-10-2013,97,0,1,49,0,5,37
1297,5543,1966,PG,relationship,57811.0,24-06-2013,49,0,1,802,1,25,49
1298,1577,1946,PG,relationship,78569.0,19-02-2014,14,0,0,1736,2,15,69
1299,10641,1978,PG,Single,7500.0,27-12-2012,5,0,2,57,0,10,37
1300,5336,1971,PG,relationship,157733.0,04-06-2013,37,0,1,59,0,2,44
1301,6024,1953,PG,relationship,94384.0,04-03-2013,62,0,0,2302,4,18,62
1302,1878,1985,PG,relationship,23148.0,18-02-2014,83,0,0,37,0,6,30
1303,3099,1970,PG,Single,44267.0,25-02-2013,48,0,2,310,0,16,45
1304,6055,1979,PG,relationship,71626.0,01-11-2012,94,0,0,1305,1,19,36
1305,5841,1966,PG,relationship,60894.0,28-06-2013,61,0,1,832,0,26,49
1306,3972,1976,PG,relationship,50200.0,03-04-2013,70,0,2,401,0,19,39
1307,4394,1965,PG,relationship,81051.0,23-05-2014,43,0,0,1501,2,23,50
1308,5758,1982,PG,relationship,65169.0,14-01-2014,23,0,0,1189,5,28,33
1309,6658,1972,PG,relationship,59868.0,22-07-2013,37,0,1,1194,0,32,43
1310,4603,1960,PG,relationship,65695.0,31-01-2014,50,0,1,656,0,21,55
1311,8427,1956,PG,Single,64857.0,23-11-2012,78,0,0,1540,0,23,59
1312,10260,1965,PG,relationship,45143.0,26-08-2013,74,0,1,311,0,15,50
1313,7143,1955,PG,relationship,74805.0,06-11-2013,14,0,1,820,0,26,60
1314,8789,1989,PG,relationship,59060.0,11-01-2014,77,0,1,274,0,14,26
1315,6197,1962,PG,Single,27238.0,20-04-2013,39,0,2,57,0,9,53
1316,4554,1965,PG,relationship,47009.0,01-10-2013,89,0,1,448,0,17,50
1317,4937,1973,PG,relationship,46094.0,10-06-2014,62,0,2,44,0,5,42
1318,1920,1972,PG,relationship,40321.0,29-07-2013,59,0,2,102,0,8,43
1319,8749,1984,PG,relationship,37235.0,01-02-2014,68,0,1,61,0,5,31
1320,1650,1960,PG,relationship,81843.0,22-04-2013,13,0,0,1643,0,27,55
1321,10377,1958,PG,relationship,46692.0,06-06-2013,37,0,1,397,0,15,57
1322,9206,1968,PG,relationship,77382.0,07-01-2014,36,0,1,1121,1,26,47
1323,10971,1977,PG,Single,37774.0,03-09-2012,28,1,2,473,2,16,38
1324,6398,1974,UG,relationship,18393.0,29-03-2014,2,0,1,50,0,8,41
1325,9212,1962,PG,relationship,72828.0,14-02-2013,17,0,1,1678,0,28,53
1326,7937,1982,PG,relationship,24711.0,18-04-2014,86,0,0,58,0,7,33
1327,839,1975,PG,relationship,45503.0,25-09-2013,54,0,1,170,0,9,40
1328,4246,1982,PG,Single,6560.0,12-12-2013,2,0,0,373,0,2,33
1329,158,1945,PG,relationship,71604.0,17-11-2013,3,0,0,1196,2,17,70
1330,4832,1979,PG,relationship,27244.0,07-03-2014,84,0,1,101,0,8,36
1331,5621,1969,PG,relationship,48752.0,12-12-2012,8,0,2,316,1,17,46
1332,1945,1962,PG,relationship,71434.0,18-09-2013,4,0,1,1400,2,21,53
1333,5147,1948,PG,Single,90842.0,29-07-2013,57,0,0,1424,0,27,67
1334,2535,1978,PG,relationship,88097.0,18-08-2012,24,0,1,844,4,20,37
1335,11039,1975,PG,relationship,51948.0,17-09-2013,51,0,1,311,0,13,40
1336,9495,1982,PG,relationship,71853.0,08-05-2013,29,0,0,1149,0,17,33
1337,9635,1983,PG,relationship,35876.0,20-04-2014,13,0,0,129,0,8,32
1338,2173,1952,PG,Single,40049.0,16-10-2013,23,0,1,32,0,5,63
1339,942,1982,PG,Single,39660.0,08-08-2012,36,0,1,299,1,14,33
1340,9386,1962,PG,relationship,50127.0,29-05-2014,88,0,1,320,1,13,53
1341,5510,1977,PG,relationship,43263.0,21-11-2012,2,0,1,441,0,16,38
1342,873,1949,PG,relationship,62845.0,01-10-2012,3,0,2,1178,2,28,66
1343,2253,1990,PG,relationship,18929.0,16-02-2013,15,0,0,85,0,6,25
1344,5181,1982,UG,Single,24367.0,20-03-2013,58,0,1,24,0,4,33
1345,979,1975,PG,Single,33249.0,20-02-2013,11,0,1,112,0,8,40
1346,10390,1959,PG,relationship,26887.0,10-02-2013,27,0,1,30,0,5,56
1347,4698,1983,PG,relationship,50150.0,20-06-2013,32,0,0,410,0,16,32
1348,7793,1976,PG,relationship,62061.0,31-08-2013,12,0,1,800,1,24,39
1349,1745,1962,PG,Single,85696.0,03-05-2013,88,0,0,1313,1,20,53
1350,10590,1956,PG,relationship,76542.0,30-03-2013,91,0,0,1483,0,23,59
1351,5080,1993,PG,Single,70515.0,21-10-2013,12,0,0,1258,1,17,22
